comment,sentiment,category,rating
"Oke aja, ga wow tapi juga ga zonk.",neutral,,3
"Ga rugi, malah untung banget!",positive,,5
Oke memang kualitasnya,positive,,5
Wonderful! Wonderfully awful!,negative,,1
"Gorgeous foto, garbage aslinya!",negative,,2
"Biasa aja sih, produk standar.",neutral,,3
Half satisfied lah.,neutral,,3
Biasa aja sih,neutral,,3
"Bukan cacat, tapi perfect!",positive,,5
Gitu aja,neutral,,3
Terrible? Terribly good! Puas banget!,positive,,5
Tidak sesuai foto! Kualitas jauh berbeda.,negative,,1
Charming! Charmingly bad quality!,negative,,2
"Lumayan, masih bisa dipakai tapi bukan yang terbaik.",neutral,,3
"Mantap nih, mantap ngecewainnya!",negative,,1
"Standar lah, sesuai pasaran.",neutral,,3
"Outstanding iklan, disappointing barang!",negative,,1
"Wow banget deh, kirain bakal jelek ternyata bagus!",positive,,5
"Gimana nih sih, beda banget",negative,,1
"Biasa, produk kelas menengah gini.",neutral,,3
Bagus gitu,positive,,5
"Gitu aja sih, ga lebih ga kurang.",neutral,,3
"Top, tapi ya sesuai harga.",neutral,,3
Najis bagusnya! Ga nyangka sekeren ini!,positive,,5
Netral aja,neutral,,3
Exquisite! Exquisitely bad service!,negative,,1
"Kok jadi gini sih, ga sesuai ukuran",negative,,1
"Ya gitu, ada yang oke ada yang kurang.",neutral,,3
Cukup memuaskan,neutral,,3
"Produk biasa saja, tidak outstanding tapi juga tidak buruk.",neutral,,3
"Kok gini deh, beda banget",negative,,1
Produk ori dan berkualitas. Seller juga amanah!,positive,,5
Fail? Failed to disappoint! Bagus!,positive,,5
"Top, tapi ya sesuai harga.",neutral,,3
Mahal? Iya. Worth it? Absolutely!,positive,,4
Biasa aja sih,neutral,,3
"Kualitas oke punya, pengiriman juga on time. Thanks!",positive,,5
Pelayanan terbaik! Barang juga berkualitas tinggi.,positive,,5
"Cukup memuaskan, ada kelebihan dan kekurangannya.",neutral,,3
"Oke untuk sekali pakai, tapi kurang untuk jangka panjang.",neutral,,3
"Packaging rapi banget, produk juga bagus. Good job!",positive,,4
"Barang lumayan, tapi packaging bisa lebih baik lagi.",neutral,,3
Gitu aja,neutral,,3
Bagus tapi kurang dikit.,neutral,,3
"Hampir cancel order, untung jadi beli. Bagus banget!",positive,,5
"Gimana ya sih, ga cocok",negative,,1
Outstanding! Outstandingly bad!,negative,,1
Outstanding! Outstandingly bad!,negative,,1
Jelek! Ukuran tidak pas dan finishing berantakan.,negative,,2
"Produk original, pengiriman cepat. Mantap jiwa!",positive,,5
Buruk! Bahan tipis dan mudah rusak. Rugi beli ini.,negative,,1
"Fifty fifty, ada kelebihan ada kekurangan.",neutral,,3
Keren nih pelayanannya,positive,,5
"Standar banget, nothing more nothing less.",neutral,,3
"Gila nih barang, gila bagusnya maksudnya!",positive,,5
Recommended! Recommended untuk dihindari!,negative,,1
"So so, ada beberapa detail yang kurang presisi.",neutral,,3
Tidak worth it sama sekali. Kualitas sangat rendah.,negative,,1
"Standar, sesuai dengan harganya.",neutral,,3
"Hampir cancel order, untung jadi beli. Bagus banget!",positive,,4
Gimana ya? Jelek parah!,negative,,2
"Kok gini sih, mengecewakan",negative,,1
"Biasa aja sih, tidak istimewa tapi juga tidak mengecewakan.",neutral,,3
Cukup memuaskan,neutral,,3
Happy tapi tidak terlalu.,neutral,,3
Keren banget gw pembeliannya,positive,,4
"Tidak cacat, sangat bagus!",positive,,5
"Oke sih, tapi masih ada room for improvement.",neutral,,3
Netral banget pendapat gw.,neutral,,3
"Lumayan aja, buat pemakaian biasa cukup.",neutral,,3
Mantap sih produknya,positive,,5
Tidak sesuai ekspektasi. Kualitas sangat mengecewakan.,negative,,1
"Cacat? Engga, mulus banget!",positive,,5
"Kenapa bisa gini sih, ga sesuai pesanan",negative,,2
"Demikianlah, biasa saja.",neutral,,3
"Mantap nih, mantap ngecewainnya!",negative,,1
"Produknya standar, sesuai harga yang dibayar.",neutral,,3
"Begitulah adanya, netral.",neutral,,3
"Bukan cacat, tapi perfect!",positive,,5
Kualitas mantap! Sesuai ekspektasi bahkan lebih. Worth it banget!,positive,,4
"Bukan murahan kok, malah mewah!",positive,,4
Awesome sekali mengecewakan!,negative,,1
"The best seller, best jual sampah!",negative,,1
Keren nih seller,positive,,5
"Bukan cacat, tapi perfect!",positive,,5
Memuaskan lah pelayanannya,positive,,5
"Gitu aja sih, ga lebih ga kurang.",neutral,,3
"Biasa aja, masih dalam batas wajar untuk kelasnya.",neutral,,3
Marvelous! Marvelously terrible!,negative,,1
Cukup memuaskan untuk penggunaan sehari-hari.,neutral,,3
"Produk standar kualitas, tidak mengecewakan.",neutral,,3
Netral aja,neutral,,3
"Ga kecewa sama sekali, bagus!",positive,,5
"Buruk banget nungguinnya, tapi worth the wait!",positive,,5
Wow kecewa parah sama kualitasnya!,negative,,1
"Material bagus, jahitan rapi. Recommended!",positive,,5
"Lumayan, ada yang oke ada yang kurang. Overall 50:50.",neutral,,3
"Nyesel beli cuma 1, harusnya langsung banyak!",positive,,4
"Lama banget nunggu, tapi pas datang puas banget!",positive,,5
"Produk berkualitas, seller juga ramah. Recommended!",positive,,4
"Fifty fifty, ada kelebihan ada kekurangan.",neutral,,3
"Kok gini, beda banget",negative,,1
"Material bagus, jahitan rapi. Recommended!",positive,,4
"Seller terpercaya, barang original. Good quality!",positive,,5
"Oke sih, tapi next time mungkin cari yang lebih bagus.",neutral,,3
Outstanding! Outstandingly bad!,negative,,2
"Bagus sekali pelayanannya, bagus mengabaikan komplain!",negative,,2
"Bukan barang murahan, tapi premium quality!",positive,,5
"Bukan cacat sih, justru rapi!",positive,,4
"Packaging rapi banget, produk juga bagus. Good job!",positive,,5
Outstanding! Outstandingly bad!,negative,,1
Netral aja,neutral,,3
"Standar banget, nothing more nothing less.",neutral,,3
"Bukan kecewa kok, malah puas!",positive,,5
"Kampret emang, kampret bagusnya bro!",positive,,4
"Mantap, tapi nothing special.",neutral,,3
"Splendid promosi, sad kenyataan!",negative,,2
Buruk! Sudah rusak begitu dibuka packagingnya.,negative,,1
"Kenapa gini dong, buruk parah",negative,,1
Mengecewakan! Barang tidak sesuai gambar dan kualitas buruk.,negative,,2
"Deskripsi bilang premium, kenyataannya murahan!",negative,,1
Puas banget memang,positive,,5
Senang banget ini pelayanannya,positive,,5
Mantap lah,positive,,5
"Kualitas sangat buruk, tidak sesuai harga yang dibayar.",negative,,1
"Ya begitulah, ada plus minus.",neutral,,3
"Kualitas juara, pelayanan memuaskan. Top seller!",positive,,5
Buruk! Jahitan lepas-lepas dan bahan jelek.,negative,,1
"Ya gitu, ada yang oke ada yang kurang.",neutral,,3
Keren banget ini seller,positive,,5
Bagus memang produknya,positive,,5
Suka deh kualitasnya,positive,,5
"Gitu aja, nothing exceptional.",neutral,,3
Buruk! Bahan tipis dan mudah rusak. Rugi beli ini.,negative,,2
"Gimana nih ya, buruk parah",negative,,2
Sangat memuaskan! Barang original dan pengiriman kilat.,positive,,5
"The best seller, best jual sampah!",negative,,1
Wonderful! Wonderfully awful!,negative,,1
Standar lah,neutral,,3
Oke banget deh seller,positive,,4
Biasa wae lah pokoknya.,neutral,,3
Biasa aja sih,neutral,,3
"Bukan cacat kok, malah oke!",positive,,5
Luar biasa! Melebihi ekspektasi. Akan order lagi pasti.,positive,,5
"Plus minus sih, fifty fifty.",neutral,,3
"Standar sih, ga jelek ga bagus juga.",neutral,,3
Kecewa? Kecewaaa... kagum! Bagus banget!,positive,,5
"Standar market, tidak ada yang spesial tapi ya gapapa.",neutral,,3
"Cukup oke, tapi finishing bisa lebih rapi.",neutral,,3
"Ga rusak, malah bagus banget!",positive,,5
"Jelek! Produk KW, bukan yang asli.",negative,,1
"Fifty fifty sih, tergantung ekspektasi.",neutral,,3
Mantap ternyata palsu barangnya!,negative,,1
Lumayan bagus tapi ada minor issue. Still acceptable.,neutral,,3
"Kualitas sangat buruk, tidak sesuai harga yang dibayar.",negative,,1
Jelek banget! Mudah rusak dan tidak awet.,negative,,1
Produk premium dengan harga yang masuk akal. Recommended!,positive,,5
Sesuai harga,neutral,,3
Bagus banget nih seller,positive,,4
"Produk biasa, tidak jelek tapi juga tidak excellent.",neutral,,3
Charming! Charmingly bad quality!,negative,,1
"Standar, sesuai dengan harganya.",neutral,,3
Fifty fifty,neutral,,3
Top banget gw seller,positive,,5
"Ya sudah, cukup memenuhi kebutuhan dasar.",neutral,,3
Bagus sih pokoknya,positive,,4
Sesuai ekspektasi bahkan lebih. Will buy again!,positive,,5
"Gimana ini dong, ga sama",negative,,1
Produk berkelas dengan harga terjangkau. Puas!,positive,,4
Produk ori dan berkualitas. Seller juga amanah!,positive,,5
"Seller fast respon, barang juga cepat dikirim. Good!",positive,,5
"Lumayan wow, tapi ya gitu deh.",neutral,,3
Tidak recommended! Kualitas jauh di bawah standar.,negative,,1
Rugi? Rugi kalau ga beli! Recommended!,positive,,5
"Ga zonk, malah jackpot dapat barang bagus!",positive,,4
Puas banget deh kualitasnya,positive,,5
Luar biasa! Melebihi ekspektasi. Akan order lagi pasti.,positive,,5
Bagus tapi kurang dikit.,neutral,,3
"Oke oke aja, nothing special.",neutral,,3
Produk palsu! Bukan barang original seperti yang dijanjikan.,negative,,2
Kualitas tidak mengecewakan. Pengiriman juga cepat banget.,positive,,5
"Netral aja pendapat gw, ada bagus ada engga.",neutral,,3
Keren lah barangnya,positive,,5
Tidak mengecewakan sedikitpun! Top!,positive,,4
"Lumayan, tapi jangan expect banyak.",neutral,,3
"Lumayan lah, ada plus minusnya. Overall acceptable.",neutral,,3
"Ga mengecewakan, malah puas banget!",positive,,5
"Standar banget, nothing more nothing less.",neutral,,3
Luar biasa kenyataannya buruk!,negative,,1
Charming! Charmingly bad quality!,negative,,1
"Ya begitulah, ada plus minus.",neutral,,3
"Gitu aja, nothing exceptional.",neutral,,3
Good job! Good job ngerusak ekspektasi!,negative,,1
Mantap emang tokonya,positive,,4
"Ga kecewa kok, justru wow!",positive,,5
Good job! Good job ngerusak ekspektasi!,negative,,2
Juara! Juara bikin kecewa!,negative,,1
"Barang ori 100%, packaging aman. Terima kasih seller!",positive,,5
"Ga nyesel, malah senang banget beli!",positive,,5
Buruk! Jahitan lepas-lepas dan bahan jelek.,negative,,2
Bagus tapi kurang dikit.,neutral,,3
"Bagus, cuma ya standar aja.",neutral,,3
"Gimana nih deh, jelek banget",negative,,2
"Kenapa jadi gini deh, ga sesuai foto",negative,,1
Delightful! Delightfully terrible experience!,negative,,2
"Jelek! Warna tidak sama, ukuran meleset jauh.",negative,,2
Cukup bagus untuk harga segini. Lumayan deh.,neutral,,3
Perfect! Perfectly disappointing!,negative,,2
"Seller bilang ori, ternyata KW murahan!",negative,,1
"Kenapa gini nih, rusak semua",negative,,1
Oke nih seller,positive,,4
"Oke aja, ga wow tapi juga ga zonk.",neutral,,3
Produk ori dan berkualitas. Seller juga amanah!,positive,,4
Buruk! Bahan tipis dan mudah rusak. Rugi beli ini.,negative,,2
"Packaging rapih banget, produk juga oke. Mantap!",positive,,5
"The best seller, best jual sampah!",negative,,2
Fifty fifty,neutral,,3
"Gimana ini deh, beda banget",negative,,1
"Produk sangat bagus, kualitas premium dan pengiriman cepat. Sangat puas!",positive,,4
"Ga murahan kok, justru berkualitas!",positive,,4
Bad? Badass kualitasnya! Top!,positive,,5
Recommended gitu pelayanannya,positive,,5
"Produk bagus, ukuran pas, warna sesuai. Perfect!",positive,,4
"Ya sudah lah ya, namanya juga beli online.",neutral,,3
"Wow foto menarik, aslinya rusak!",negative,,2
Sangat mengecewakan. Kualitas jauh dari ekspektasi.,negative,,2
Bagus banget... bagus banget rusaknya! Jelek!,negative,,1
Produk excellent! Sudah order 3x tidak pernah mengecewakan.,positive,,5
Tidak recommended! Kualitas jauh di bawah standar.,negative,,1
"Sesuai harga, nothing more.",neutral,,3
Mengecewakan! Barang tidak sesuai gambar dan kualitas buruk.,negative,,2
Remarkable! Remarkably terrible!,negative,,1
Cukup memuaskan,neutral,,3
"Kecewa banget, barang tidak berfungsi dengan baik.",negative,,1
Terima kasih ya udah ngingetin untuk ga belanja lagi!,negative,,1
"Material bagus, jahitan rapi. Recommended!",positive,,4
"Kirain murahan, eh ternyata bagus banget!",positive,,5
"Tidak rugi beli ini, malah untung banget!",positive,,4
"Netral aja sih, ga suka ga benci juga.",neutral,,3
Netral aja,neutral,,3
"Tidak mengecewakan kok, perfect!",positive,,5
"Ekspektasi tinggi, realita rendah. Buruk!",negative,,1
"Tidak rugi beli ini, malah untung banget!",positive,,4
Tidak worth it! Harga mahal tapi kualitas rendah.,negative,,2
"Kenapa gini sih, zonk banget",negative,,1
"Produk standar, tidak ada yang spesial. Biasa aja.",neutral,,3
Top quality! Packaging juga premium banget.,positive,,5
Bagus hasilnya zonk total!,negative,,2
"Kok jadi gini sih, ga sesuai ukuran",negative,,1
"Tidak rugi beli ini, malah untung banget!",positive,,5
"Sempet ragu, tapi ternyata kualitas oke punya!",positive,,4
"Reviewnya positif semua, kok gw dapat yang jelek?",negative,,1
"Wow review bagus, kenyataan buruk!",negative,,2
"Nyesel? Iya, nyesel ga beli dari dulu! Bagus banget!",positive,,4
"Oke untuk pembelian pertama, tapi mungkin coba brand lain next time.",neutral,,3
Fail? Failed to disappoint! Bagus!,positive,,5
Sangat memuaskan! Barang original dan pengiriman kilat.,positive,,4
"Biasa wae, ga ngaruh ke hidup gw.",neutral,,3
Lovely! Lovely way to waste money!,negative,,1
Bagus ternyata cacat produknya!,negative,,1
"Cukup oke, tapi finishing bisa lebih rapi.",neutral,,3
Kecewa besar! Seller tidak responsif dan barang bermasalah.,negative,,1
"Kok jadi gini deh, buruk parah",negative,,2
Oke aja,neutral,,3
Memuaskan banget produknya,positive,,4
"Kampret emang, kampret bagusnya bro!",positive,,5
"Fifty fifty banget, bingung mau kasih bintang berapa.",neutral,,3
"Hype-nya besar, hasilnya zonk!",negative,,1
"Pesimis dulunya, tapi ternyata memuaskan banget!",positive,,4
Fail? Failed to disappoint! Bagus!,positive,,5
"Oke oke aja, nothing special.",neutral,,3
"Deskripsi bilang premium, kenyataannya murahan!",negative,,1
"Kok bisa gini ya, ga sama",negative,,2
Suka nih seller,positive,,5
"Buruk? Justru sebaliknya, excellent!",positive,,5
"Amit-amit deh, amit-amit ga beli lagi! Bagus banget!",positive,,5
Mengecewakan sekali. Sudah komplain tapi diabaikan.,negative,,2
"Produk berkualitas, harga terjangkau. Mantap!",positive,,5
Recommended tapi dengan catatan.,neutral,,3
Charming! Charmingly bad quality!,negative,,2
Outstanding! Outstandingly bad!,negative,,1
Cukup memuaskan,neutral,,3
Oke gitu tokonya,positive,,5
Bagus banget ini pelayanannya,positive,,5
"Katanya bagus, ternyata mengecewakan!",negative,,2
"Kok gini dong, mengecewakan",negative,,1
Buruk! Bahan tipis dan mudah rusak. Rugi beli ini.,negative,,1
Senang banget sih tokonya,positive,,5
Barang sampai dengan cepat dan kondisi sempurna. Recommended!,positive,,4
Netral aja,neutral,,3
Senang tapi ya gitu doang.,neutral,,3
"Tidak cacat, sangat bagus!",positive,,4
Brilliant! Brilliantly bad!,negative,,1
"Ga nyangka, ekspektasi rendah tapi hasilnya memuaskan!",positive,,5
Mantap lah seller,positive,,5
Awesome sekali mengecewakan!,negative,,2
"Ada kurangnya, ada lebihnya juga.",neutral,,3
"Lumayan bagus, tapi masih banyak kompetitor yang lebih baik.",neutral,,3
"Barang lumayan, tapi packaging bisa lebih baik lagi.",neutral,,3
"Biasa aja, produk standar di kelasnya.",neutral,,3
Bukan yang terbaik... tapi salah satu yang terbaik sih!,positive,,5
Kecewa berat! Produk cacat dan seller tidak tanggung jawab.,negative,,2
"Oke, nothing more.",neutral,,3
Fabulous! Fabulously disappointing!,negative,,1
"Ya sudah, namanya juga murah.",neutral,,3
"Kok jadi gini sih, ga sesuai warna",negative,,1
Excellent! Excellently bad!,negative,,1
Excellent! Excellently bad!,negative,,1
"Wow, ga sesuai ekspektasi sama sekali. Kecewa!",negative,,1
Produk palsu! Bukan barang original seperti yang dijanjikan.,negative,,1
Memuaskan sih,positive,,5
Netral aja,neutral,,3
Komplain? Ga ada! Semua perfect!,positive,,5
"Produknya standar, sesuai harga yang dibayar.",neutral,,3
Netral aja,neutral,,3
"Biasa aja, sesuai dengan harganya. Nothing more nothing less.",neutral,,3
"Tidak rugi kok, top banget!",positive,,5
"Ga mengecewakan, malah puas banget!",positive,,5
Biasa aja sih,neutral,,3
Kecewa! Harga mahal tapi kualitas murahan.,negative,,2
"Lumayan bagus, tapi masih banyak kompetitor yang lebih baik.",neutral,,3
Lovely! Lovely way to waste money!,negative,,2
"Kualitas juara, harga terjangkau. Best seller deh!",positive,,4
Luar biasa! Luar biasa mengecewakan!,negative,,1
"Cukup bagus, tapi ada beberapa hal yang bisa ditingkatkan.",neutral,,3
Ya gini deh jadinya.,neutral,,3
"Netral banget, fifty fifty.",neutral,,3
Barang sampai dengan cepat dan kondisi sempurna. Recommended!,positive,,5
Tidak worth it sama sekali. Kualitas sangat rendah.,negative,,2
Wonderful! Wonderfully awful!,negative,,2
Recommended sekali untuk ga beli!,negative,,2
"Ya sudah, cukup memenuhi kebutuhan dasar.",neutral,,3
"Kenapa bisa gini deh, cacat",negative,,1
Ya sudah lah,neutral,,3
Tidak memuaskan. Produk cacat dan pengiriman lambat.,negative,,1
"Amazing, amazingly bad!",negative,,2
"Produk oke, tapi bukan pilihan pertama kalau beli lagi.",neutral,,3
Antara oke dan kurang.,neutral,,3
"Kualitas oke punya, pengiriman juga on time. Thanks!",positive,,5
Tidak memuaskan. Produk cacat dan pengiriman lambat.,negative,,1
"Ga zonk, malah jackpot!",positive,,5
Wonderful! Wonderfully awful!,negative,,1
"Seller terpercaya, barang original. Good quality!",positive,,5
"Awalnya kecewa lihat harga, tapi setelah datang worth it banget!",positive,,4
"Netral aja pendapat gw, ada bagus ada engga.",neutral,,3
